"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name2","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","url","imported_at","match_type","match_value","prescore","score","local_id","global_id","current_taxon_id","current_name_string"
"Haliplanella lineata","Haliplanella lineata",159,"CU*STAR","83a467c1-4bd2-534d-8274-d2a46c79995e","Haliplanella lineata","","","","106135450",0,NA,"2012-02-09T14:07:57Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Edwardsia elegans","Edwardsia elegans",4,"National Center for Biotechnology Information","cd2b2c0f-cd3b-5f7c-8960-21d345554acb","Edwardsia elegans","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Edwardsiidae|Edwardsia|Edwardsia elegans","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6102|6103|45349|51817|132404","132404",0,NA,"2023-02-23T23:46:39Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Edwardsia farinacea","Edwardsia farinacea",168,"Index to Organism Names","f93eb724-8f16-58c5-9fab-de9ac66a952d","Edwardsia farinacea","","","","4137580",0,NA,"2023-03-07T15:40:27Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Edwardsia lineata","Edwardsia lineata",168,"Index to Organism Names","6c6bebdf-a73e-5194-8689-f34f2a3ebe51","Edwardsia lineata","","","","173392",0,NA,"2023-03-07T13:08:37Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Edwardsia sipunculoides","Edwardsia sipunculoides",4,"National Center for Biotechnology Information","d834e847-7e49-5cc9-ada0-6e18b208ca87","Edwardsia sipunculoides","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Edwardsiidae|Edwardsia|Edwardsia sipunculoides","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6102|6103|45349|51817|394416","394416",0,NA,"2023-02-23T23:54:13Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Gonactinia prolifera","Gonactinia prolifera",4,"National Center for Biotechnology Information","e4a9c967-74eb-57d0-9865-84e3ddb9d2cc","Gonactinia prolifera","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Protantheae|Gonactiniidae|Gonactinia|Gonactinia prolifera","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|suborder|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6102|6103|86628|1499631|1499611|1499612","1499612",0,NA,"2023-02-24T00:23:23Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Halcampa duodecimcirrata","Halcampa duodecimcirrata",4,"National Center for Biotechnology Information","b244d4ea-48e4-5855-8d44-73a5b1c32ab6","Halcampa duodecimcirrata","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Halcampidae|Halcampa|Halcampa duodecimcirrata","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6102|6103|132409|132410|132411","132411",0,NA,"2023-02-23T23:46:39Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Haloclava producta","Haloclava producta",2,"Wikispecies","54b9e58f-227f-5c05-9d5b-9fb7ce172f6e","Haloclava producta","","","","1358053",0,"http://species.wikimedia.org/wiki/Haloclava_producta","2023-03-01T19:44:15Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Hormathia digitata","Hormathia digitata",4,"National Center for Biotechnology Information","760aa23b-d6a1-5ea2-bd73-eb05bc08bfea","Hormathia digitata","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Nynantheae|Hormathiidae|Hormathia|Hormathia digitata","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|suborder|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6102|6103|86626|42824|478400|1163372","1163372",0,NA,"2023-02-24T00:13:13Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Iyanthus laevis","Iyanthus laevis",170,"Arctos","846b9c29-a1a3-51e6-a741-59417b771b55","Iyanthus laevis","Animalia|Cnidaria|Anthozoa|Actiniaria|Haloclavidae|Iyanthus|Iyanthus laevis","kingdom|phylum|class|order|family|genus|","","gn_1999535",0,NA,"2023-03-01T18:14:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Mesacmaea laevis","Mesacmaea laevis",12,"Encyclopedia of Life","1070c3a0-50ad-54d7-ad86-462c2cd656f1","Mesacmaea laevis","","","","421089",0,NA,"2023-03-01T21:12:13Z",1,"Exact string match","3|0|0",0.988,"421089",NA,NA,NA
"Metridium marginatum","Metridium marginatum",8,"The Interim Register of Marine and Nonmarine Genera","b5d19929-cf2c-5b64-9e1d-106a5b69da15","Metridium marginatum","Animalia|Cnidaria|Anthozoa|Actiniaria|Metridiidae|Metridium|Metridium marginatum","kingdom|phylum|class|order|family|genus|species","11|151|1134|11146|109148|1286654|10832484","10832484",0,NA,"2016-10-21T20:46:08Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Metridium senile","Metridium senile",2,"Wikispecies","25a3e8df-3bc4-52f3-9120-2052d71b8f74","Metridium senile","","","","1158970",0,"http://species.wikimedia.org/wiki/Metridium_senile","2023-03-01T19:42:37Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Nematostella vectensis","Nematostella vectensis",4,"National Center for Biotechnology Information","88a7fa6f-4125-5f2d-9269-fe52890b42cd","Nematostella vectensis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Edwardsiidae|Nematostella|Nematostella vectensis","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6102|6103|45349|45350|45351","45351",0,NA,"2023-02-23T23:43:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Peachia parasitica","Peachia parasitica",12,"Encyclopedia of Life","bd68ee4a-66b3-53d7-ba76-9efab4d90327","Peachia parasitica","","","","46544999",0,NA,"2023-03-01T21:12:06Z",1,"Exact string match","3|0|0",0.988,"46544999",NA,NA,NA
"Sagartiogeton verrilli","Sagartiogeton verrilli",12,"Encyclopedia of Life","4eb24a67-36a8-5297-8556-c6d54d4904d8","Sagartiogeton verrilli","","","","421473",0,NA,"2023-03-01T21:12:14Z",1,"Exact string match","3|0|0",0.988,"421473",NA,NA,NA
"Stephanauge abyssicola","Stephanauge abyssicola",12,"Encyclopedia of Life","63427175-86d5-5b75-bf02-1188966a17f6","Stephanauge abyssicola","","","","2550043",0,NA,"2023-03-01T21:12:14Z",1,"Exact string match","3|0|0",0.988,"2550043",NA,NA,NA
"Stomphia coccinea","Stomphia coccinea",4,"National Center for Biotechnology Information","90b034c9-a1a5-5e31-8183-96f88b77bb7c","Stomphia coccinea","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Nynantheae|Actinostolidae|Stomphia|Stomphia coccinea","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|suborder|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6102|6103|86626|86589|86590|1929765","1929765",0,NA,"2023-02-24T00:36:01Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Stomphia carneola","Stomphia carneola",159,"CU*STAR","e9ce9204-68c4-534c-92b9-43054aea0877","Stomphia carneola","","","","106321179",0,NA,"2012-02-09T14:07:57Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Urticina consors","Urticina consors",168,"Index to Organism Names","fd5c6b52-f457-56e7-acfa-f0e758c8d86d","Urticina consors","","","","4010025",0,NA,"2023-03-07T15:31:48Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Urticina felina","Urticina felina",4,"National Center for Biotechnology Information","a624f6ed-5e55-5a88-92b5-63d8a4a8606a","Urticina felina","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Actiniaria|Actiniidae|Urticina|Urticina felina","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6102|6103|42822|45620|57903","57903",0,NA,"2023-02-23T23:44:25Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Alcyonium digitatum","Alcyonium digitatum",2,"Wikispecies","88e57990-1f50-59a1-a97b-b408b0399a3b","Alcyonium digitatum","","","","145615",0,"http://species.wikimedia.org/wiki/Alcyonium_digitatum","2023-03-01T19:33:46Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Drifa glomerata","Drifa glomerata",12,"Encyclopedia of Life","8607986e-b0cf-5fee-ad6e-a218b79c5d2b","Drifa glomerata","","","","46547902",0,NA,"2023-03-01T21:12:03Z",1,"Exact string match","3|0|0",0.988,"46547902",NA,NA,NA
"Eunephthya rubiformis","Eunephthya rubiformis",3,"Integrated Taxonomic Information SystemITIS","9aef7134-b463-5c30-95f0-fc9a4e57fdce","Eunephthya rubiformis","Animalia|Radiata|Cnidaria|Anthozoa|Anthozoa|Octocorallia|Alcyonacea|Nephtheidae|Eunephthya|Eunephthya rubiformis","Kingdom|Subkingdom|Phylum|Subphylum|Class|Subclass|Order|Family|Genus|Species","202423|914153|48738|914163|51938|52004|52016|52034|52035|52036","52036",0,NA,"2023-02-23T22:46:40Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Gersemia carnea","Gersemia carnea",12,"Encyclopedia of Life","91f7aad4-d52e-5c60-8f81-0b26fa4c1d13","Gersemia carnea","","","","46547910",0,NA,"2023-03-01T21:12:03Z",1,"Exact string match","3|0|0",0.988,"46547910",NA,NA,NA
"Gersemia fruticosa","Gersemia fruticosa",3,"Integrated Taxonomic Information SystemITIS","68582076-8d18-59d4-8ce2-15dea516c291","Gersemia fruticosa","Animalia|Radiata|Cnidaria|Anthozoa|Anthozoa|Octocorallia|Alcyonacea|Alcyoniina|Alcyoniidae|Gersemia|Gersemia fruticosa","Kingdom|Subkingdom|Phylum|Subphylum|Class|Subclass|Order|Suborder|Family|Genus|Species","202423|914153|48738|914163|51938|52004|52016|718937|52019|52039|52041","52041",0,NA,"2023-02-23T22:46:40Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Gersemia rubiformis","Gersemia rubiformis",4,"National Center for Biotechnology Information","c8353d19-1e0f-5463-ad63-6a5d15c82ef3","Gersemia rubiformis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Octocorallia|Malacalcyonacea|Nephtheidae|Gersemia|Gersemia rubiformis","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6132|3028843|51108|134439|767273","767273",0,NA,"2023-02-24T00:03:13Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Arachnactis brachiolata","Arachnactis brachiolata",168,"Index to Organism Names","76f98418-c76d-52ef-8dd0-27660ae66138","Arachnactis brachiolata","","","","3422215",0,NA,"2023-03-07T13:22:46Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Cerianthus borealis","Cerianthus borealis",168,"Index to Organism Names","5390dc53-038a-5c01-9cfc-40a9d3b3531b","Cerianthus borealis","","","","846955",0,NA,"2023-03-07T13:38:59Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Acanthogorgia armata","Acanthogorgia armata",4,"National Center for Biotechnology Information","85b3be81-9741-5e00-9e18-c80c66ff7c62","Acanthogorgia armata","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Octocorallia|Malacalcyonacea|Paramuriceidae|Acanthogorgia|Acanthogorgia armata","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6132|3028843|161712|44189|859419","859419",0,NA,"2023-02-24T00:04:55Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Anthothela grandiflora","Anthothela grandiflora",4,"National Center for Biotechnology Information","54e444c8-eedd-539c-9e25-04d89a774fb2","Anthothela grandiflora","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Octocorallia|Malacalcyonacea|Alcyoniidae|Anthothela|Anthothela grandiflora","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6132|3028843|40678|44180|359988","359988",0,NA,"2023-02-23T23:53:13Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Keratoisis ornata","Keratoisis ornata",168,"Index to Organism Names","5b6f0e56-8179-5515-b281-db4b6a2d08b2","Keratoisis ornata","","","","3422204",0,NA,"2023-03-07T14:15:36Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Paragorgia arborea","Paragorgia arborea",4,"National Center for Biotechnology Information","919d2621-88d9-526f-92ff-ddfb3b6440dc","Paragorgia arborea","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Octocorallia|Scleralcyonacea|Coralliidae|Paragorgia|Paragorgia arborea","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6132|3028851|44185|44183|318094","318094",0,NA,"2023-02-23T23:51:49Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Paramuricea grandis","Paramuricea grandis",4,"National Center for Biotechnology Information","af559e3c-f592-5d82-9caf-b83224bcba1f","Paramuricea grandis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Octocorallia|Malacalcyonacea|Plexauridae|Paramuricea|Paramuricea grandis","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6132|3028843|44191|44196|1562872","1562872",0,NA,"2023-02-24T00:25:20Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Paramuricea placomus","Paramuricea placomus",4,"National Center for Biotechnology Information","23718da1-a834-5acb-ab81-30ac3a3e51ef","Paramuricea placomus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Octocorallia|Malacalcyonacea|Plexauridae|Paramuricea|Paramuricea placomus","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6132|3028843|44191|44196|859418","859418",0,NA,"2023-02-24T00:04:55Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Primnoa reseda","Primnoa reseda",3,"Integrated Taxonomic Information SystemITIS","573c982c-83de-5352-8e23-3571b1fcfb17","Primnoa reseda","Animalia|Radiata|Cnidaria|Anthozoa|Anthozoa|Octocorallia|Alcyonacea|Calcaxonia|Primnoidae|Primnoa|Primnoa reseda","Kingdom|Subkingdom|Phylum|Subphylum|Class|Subclass|Order|Suborder|Family|Genus|Species","202423|914153|48738|914163|51938|52004|52016|718938|52304|52305|52306","52306",0,NA,"2023-02-23T22:46:41Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Primnoa resedaeformis","Primnoa resedaeformis",4,"National Center for Biotechnology Information","570d7cac-c8e3-59dd-b5aa-6053e61e0426","Primnoa resedaeformis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Octocorallia|Scleralcyonacea|Primnoidae|Primnoa|Primnoa resedaeformis","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6132|3028851|44164|329934|328424","328424",0,NA,"2023-02-23T23:52:15Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Anthoptilum grandiflorum","Anthoptilum grandiflorum",4,"National Center for Biotechnology Information","dfe56d16-971b-5919-8378-a394f73af7d5","Anthoptilum grandiflorum","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Octocorallia|Scleralcyonacea|Pennatuloidea|Sessiliflorae|Anthoptilidae|Anthoptilum|Anthoptilum grandiflorum","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|superfamily|clade|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6132|3028851|6133|86567|86569|86570|1150258","1150258",0,NA,"2023-02-24T00:12:48Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Lophelia pertusa","Lophelia pertusa",10,"Freebase","5f74ab11-fe6f-52d0-b566-839cce4d6cbc","Lophelia pertusa","Lophelia|Lophelia pertusa","|","/en/lophelia|/en/lophelia_pertusa","/en/lophelia_pertusa",0,NA,"2012-08-01T14:09:45Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Flabellum alabastrum","Flabellum alabastrum",4,"National Center for Biotechnology Information","3d4acbf6-3ccd-5562-aa70-ea524153af18","Flabellum alabastrum","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Caryophylliina|Flabellidae|Flabellum|Flabellum alabastrum","|superkingdom|clade|kingdom|clade|phylum|class|subclass|order|suborder|family|genus|species","131567|2759|33154|33208|6072|6073|6101|6102|6125|123763|91455|130062|2305781","2305781",0,NA,"2023-02-24T00:46:37Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Epizoanthus americanus","Epizoanthus americanus",8,"The Interim Register of Marine and Nonmarine Genera","483ec095-a33c-5e67-b933-091e6cc42c4c","Epizoanthus americanus","Animalia|Cnidaria|Anthozoa|Zoanthinaria|Epizoanthidae|Epizoanthus|Epizoanthus papillosus","kingdom|phylum|class|order|family|genus|species","11|151|1134|11029|109268|1035444|10404312","10503277",0,NA,"2016-10-21T20:30:44Z",1,"Exact string match","3|0|0",0.988,NA,NA,"10404312","Epizoanthus papillosus Johnston, 1842"
"Epizoanthus incrustatus","Epizoanthus incrustatus",168,"Index to Organism Names","621db20f-e14b-5027-9a0a-a595e2bc55cb","Epizoanthus incrustatus","","","","559365",0,NA,"2023-03-07T15:12:21Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Epizoanthus paguriphilus","Epizoanthus paguriphilus",2,"Wikispecies","68f4912f-f499-57fb-8eec-6449c1f4ea7f","Epizoanthus paguriphilus","","","","525088",0,"http://species.wikimedia.org/wiki/Epizoanthus_paguriphilus","2023-03-01T19:38:15Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Hormiphora cucumis","Hormiphora cucumis",2,"Wikispecies","8af8570d-6e14-5203-83c5-d373769c76e4","Hormiphora cucumis","","","","66159",0,"http://species.wikimedia.org/wiki/Hormiphora_cucumis","2023-03-01T19:32:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Bereo cucumis","Bereo cucumis",168,"Index to Organism Names","05bf0800-8475-52c3-a161-ef03a1b538f3","Beroo cucumis","","","","3060842",1,NA,"2023-03-07T15:42:50Z",3,"Fuzzy match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Bolinopsis infundibulum","Bolinopsis infundibulum",2,"Wikispecies","6c407e71-1b84-58b1-b13e-4e6520ce8108","Bolinopsis infundibulum","","","","66541",0,"http://species.wikimedia.org/wiki/Bolinopsis_infundibulum","2023-03-01T19:32:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Mertensia ovum","Mertensia ovum",2,"Wikispecies","7b28ee30-db0a-57cb-a3d0-05beab401917","Mertensia ovum","","","","66243",0,"http://species.wikimedia.org/wiki/Mertensia_ovum","2023-03-01T19:32:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Pleurobrachia pileus","Pleurobrachia pileus",2,"Wikispecies","a95a6340-055d-5618-acc5-06a2ec0a5d87","Pleurobrachia pileus","","","","66209",0,"http://species.wikimedia.org/wiki/Pleurobrachia_pileus","2023-03-01T19:32:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Chiridota laevis","Chiridota laevis",2,"Wikispecies","b19b3e6e-1587-5158-8f17-e4575c68b3b0","Chiridota laevis","","","","1335958",0,"http://species.wikimedia.org/wiki/Chiridota_laevis","2023-03-01T19:44:08Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Cucumaria frondosa","Cucumaria frondosa",4,"National Center for Biotechnology Information","2a3bd2d6-1f3d-55f1-93d9-64a4dfbea0bc","Cucumaria frondosa","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Echinodermata|Eleutherozoa|Echinozoa|Holothuroidea|Dendrochirotacea|Dendrochirotida|Cucumariidae|Cucumaria|Cucumaria frondosa","|superkingdom|clade|kingdom|clade|clade|clade|phylum|clade|superclass|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|33213|33511|7586|133551|7624|7705|7706|7707|36325|28832|36326","36326",0,NA,"2023-02-23T23:43:44Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Duasmodactyla commune","Duasmodactyla commune",168,"Index to Organism Names","90cd1322-08a1-5979-ab1e-fd60a9e303cd","Duasmodactyla commune","","","","2815209",0,NA,"2023-03-07T14:55:43Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Leptosynapta inhaerens","Leptosynapta inhaerens",4,"National Center for Biotechnology Information","0ab08a7d-62bc-5708-b6cd-541a34ba9973","Leptosynapta inhaerens","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Echinodermata|Eleutherozoa|Echinozoa|Holothuroidea|Apodacea|Apodida|Synaptidae|Leptosynapta|Leptosynapta inhaerens","|superkingdom|clade|kingdom|clade|clade|clade|phylum|clade|superclass|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|33213|33511|7586|133551|7624|7705|7694|7701|7702|7703|7704","7704",0,NA,"2023-02-23T23:43:22Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Leptosynapta roseola","Leptosynapta roseola",169,"uBio NameBank","0958f351-ccfd-5d11-92b9-907136861c30","Leptosynapta roseola","|Leptosynapta roseola","kingdom|","","95974270",0,"http://www.ubio.org/browser/details.php?namebankID=2765504","2013-05-31T15:10:02Z",1,"Exact string match","3|0|0",0.988,"urn:lsid:ubio.org:namebank:2765504","urn:lsid:ubio.org:namebank:2765504",NA,NA
